male_id	sample_number	date	sample_window_duration_h	sample_collection_time_s	cortisol_ng_mg_crea	testosterone_ng_mg_crea	triadic_interactions_per_h	infant_care_s_per_h	aggression_mm_per_h	david_score_norm	grooming_s_per_h	season	collection_method
A	507	2016-07-31	3.7488888888888887	38516	71.8	8.4	0.26674570243034973	0	1.066982809721399	3.894103169885838	5.868405453467695	non_mating	pipette
A	515	2016-07-31	6.421388888888889	48137	234.3	18.7	0.15572954968205216	0	1.4015659471384696	3.894103169885838	4.360427391097461	non_mating	pipette
A	517	2016-07-31	6.889166666666667	49821	224.5	86.7	0.1451554372807548	0	1.306398935526793	3.894103169885838	4.064352243861134	non_mating	pipette
A	520	2016-07-31	10.179444444444444	61666	196	15.5	0.0982371882333679	0	0.8841346941003111	3.894103169885838	2.750641270534301	non_mating	pipette
A	521	2016-07-31	10.708333333333334	63570	146.1	7	0.0933852140077821	0	0.8404669260700388	3.894103169885838	2.614785992217899	non_mating	pipette
A	523	2016-07-31	12.91388888888889	71510	79.5	37.8	0.07743600774360077	0	0.9292320929232092	3.894103169885838	76.11959561195955	non_mating	pipette
A	561	2016-08-13	6.033611111111111	47500	94.7	23.2	0.33147645136043463	0	0.9944293540813038	3.894103169885838	166.23544035725794	non_mating	pipette
A	562	2016-08-13	8.188333333333333	55257	63.4	47.1	0.24424994911459397	0	0.7327498473437819	3.894103169885838	122.49134948096886	non_mating	pipette
A	563	2016-08-13	11.674722222222222	67910	41.3	26.3	0.25696542863261085	0	0.5995860001427585	3.894103169885838	158.89029003783102	non_mating	pipette
A	591	2016-08-20	2.609722222222222	34235	51.3	11.8	1.1495476317189997	0	0	3.894103169885838	0	non_mating	pipette
A	593	2016-08-20	5.086944444444445	43212	168.3	31.7	0.5897449898978867	0	0.5897449898978867	3.894103169885838	0.9829083164964778	non_mating	pipette
A	594	2016-08-20	3.3897222222222223	37102	164.4	10.6	0.8850282717364583	0	0.5900188478243055	3.894103169885838	0	non_mating	pipette
A	595	2016-08-20	7.060555555555555	50480	172.3	44	0.4248957431741286	0	0.4248957431741286	3.894103169885838	167.6921866393894	non_mating	pipette
A	596	2016-08-20	7.306388888888889	51365	136.5	27.9	0.41059955138197163	0	0.41059955138197163	3.894103169885838	268.3952400866821	non_mating	pipette
A	599	2016-08-20	9.199444444444444	58180	181.7	33.7	0.32610664895223146	0	0.32610664895223146	3.894103169885838	213.16504619844196	non_mating	pipette
A	645	2016-08-29	2.539722222222222	34823	193	12.1	0	0	1.1812315432571365	3.894103169885838	42.52433555725692	non_mating	pipette
A	648	2016-08-29	9.789166666666667	60921	75.9	33.8	0	0	0.8172299310462245	3.894103169885838	260.08342555546096	non_mating	pipette
A	697	2016-09-07	11.31861111111111	66181	122.1	29	0	3.887402753576951	0.44175031290647165	3.894103169885838	338.9991901244264	non_mating	pipette
A	732	2016-09-19	5.7027777777777775	46630	169	10.7	0.17535314174378958	0	3.5070628348757915	3.894103169885838	398.0516317584024	non_mating	salivette
A	733	2016-09-19	10.092777777777778	62529	141.6	25.6	0.0990807508119117	4.06231078328838	3.2696647767930864	3.894103169885838	477.17289591016674	non_mating	pipette
A	789	2016-09-28	4.027222222222222	41678	158.7	22.2	0.49662022347910056	0	0.9932404469582011	3.894103169885838	133.09421989239897	non_mating	pipette
